DR,Date,Month,Year,Block,Type,Week_Num,Number,Street,Address,Lat,Lon,Type_Num
1806250,2018-05-07,5,2018,0 Blk HERMOSA                                                                         ,Garage,19,0,HERMOSA,"0 HERMOSA, Irvine, CA",33.721453000000004,-117.7596402,2
1806344,2018-05-09,5,2018,3800 Blk PARKVIEW LN,Package,19,3800,PARKVIEW LN,"3800 PARKVIEW LN, Irvine, CA",33.6686279,-117.8278687,1
1806361,2018-05-09,5,2018,5000 Blk NEWPORT COAST DR                                                                ,Vehicle,19,5000,NEWPORT COAST DR,"5000 NEWPORT COAST DR, Irvine, CA",33.6275973,-117.8326139,0
1806373,2018-05-10,5,2018,0 Blk MEANDER,Package,19,0,MEANDER,"0 MEANDER, Irvine, CA",33.7139855,-117.75022290000001,1
1806398,2018-05-10,5,2018,500 Blk OAKGLEN,Package,19,500,OAKGLEN,"500 OAKGLEN, Irvine, CA",33.6631208,-117.77517759999998,1
1806376,2018-05-10,5,2018,2800 Blk ALTON PKWY                                                                      ,Vehicle,19,2800,ALTON PKWY,"2800 ALTON PKWY, Irvine, CA",33.687964,-117.8314715,0
1806465,2018-05-11,5,2018,3800 Blk ALTON PKWY                                                                      ,Vehicle,19,3800,ALTON PKWY,"3800 ALTON PKWY, Irvine, CA",33.680857700000004,-117.81160520000002,0
1806495,2018-05-12,5,2018,100 Blk SCENIC CREST                                                                    ,Vehicle,19,100,SCENIC CREST,"100 SCENIC CREST, Irvine, CA",33.6328912,-117.75166499999999,0
1806545,2018-05-13,5,2018,0 Blk FRINGE TREE                                                                     ,Garage,19,0,FRINGE TREE,"0 FRINGE TREE, Irvine, CA",33.693270899999995,-117.8164361,2
1806562,2018-05-13,5,2018,0 Blk BARCELONA                                                                       ,Vehicle,19,0,BARCELONA,"0 BARCELONA, Irvine, CA",33.676669200000006,-117.8207002,0
1806615,2018-05-14,5,2018,800 Blk SPECTRUM CENTER DR                                                              ,Vehicle,20,800,SPECTRUM CENTER DR,"800 SPECTRUM CENTER DR, Irvine, CA",33.6484984,-117.7427271,0
1806600,2018-05-14,5,2018,3800 Blk OLIVE ST                                                                        ,Vehicle,20,3800,OLIVE ST,"3800 OLIVE ST, Irvine, CA",33.70517480000001,-117.7896367,0
1806579,2018-05-14,5,2018,0 Blk TERRACIMA                                                                       ,Vehicle,20,0,TERRACIMA,"0 TERRACIMA, Irvine, CA",33.7175549,-117.7739568,0
1806611,2018-05-14,5,2018,2800 Blk KELVIN AVE,Package,20,2800,KELVIN AVE,"2800 KELVIN AVE, Irvine, CA",33.682331,-117.8365566,1
1806608,2018-05-14,5,2018,0 Blk ENSUENO E,Package,20,0,ENSUENO E,"0 ENSUENO E, Irvine, CA",33.718000599999996,-117.76149270000002,1
1806639,2018-05-15,5,2018,5800 Blk SIERRA CIELO RD                                                                 ,Vehicle,20,5800,SIERRA CIELO RD,"5800 SIERRA CIELO RD, Irvine, CA",33.632729100000006,-117.81850459999998,0
1806711,2018-05-16,5,2018,5800 Blk SIERRA CIELO RD                                                                 ,Vehicle,20,5800,SIERRA CIELO RD,"5800 SIERRA CIELO RD, Irvine, CA",33.632729100000006,-117.81850459999998,0
1806681,2018-05-16,5,2018,100 Blk MONTE VISTA                                                                     ,Vehicle,20,100,MONTE VISTA,"100 MONTE VISTA, Irvine, CA",33.7257606,-117.7726888,0
1806705,2018-05-16,5,2018,3300 Blk SPECTRUM                                                                        ,Vehicle,20,3300,SPECTRUM,"3300 SPECTRUM, Irvine, CA",33.653385,-117.7515956,0
1806722,2018-05-17,5,2018,17100 Blk GILLETTE AVE,Package,20,17100,GILLETTE AVE,"17100 GILLETTE AVE, Irvine, CA",33.6977093,-117.8479476,1
1806803,2018-05-18,5,2018,0 Blk NEW JERSEY                                                                      ,Garage,20,0,NEW JERSEY,"0 NEW JERSEY, Irvine, CA",33.7147616,-117.79027669999999,2
1806778,2018-05-18,5,2018,0 Blk GRAMERCY,Package,20,0,GRAMERCY,"0 GRAMERCY, Irvine, CA",33.676069399999996,-117.8476015,1
1806781,2018-05-18,5,2018,0 Blk DEWBERRY WAY                                                                    ,Vehicle,20,0,DEWBERRY WAY,"0 DEWBERRY WAY, Irvine, CA",33.6598475,-117.8223784,0
1806833,2018-05-19,5,2018,100 Blk BRIARWOOD                                                                       ,Vehicle,20,100,BRIARWOOD,"100 BRIARWOOD, Irvine, CA",33.678505,-117.78576299999999,0
1806851,2018-05-20,5,2018,1400 Blk WYCLIFFE                                                                        ,Vehicle,20,1400,WYCLIFFE,"1400 WYCLIFFE, Irvine, CA",33.720789399999994,-117.784269,0
1806863,2018-05-20,5,2018,200 Blk HOLBROOK                                                                        ,Garage,20,200,HOLBROOK,"200 HOLBROOK, Irvine, CA",33.7043489,-117.7337827,2
1806901,2018-05-21,5,2018,200 Blk CALIFORNIA AVE,Package,21,200,CALIFORNIA AVE,"200 CALIFORNIA AVE, Irvine, CA",33.643040899999995,-117.8547298,1
1806916,2018-05-21,5,2018,0 Blk SHADOWBROOK                                                                     ,Vehicle,21,0,SHADOWBROOK,"0 SHADOWBROOK, Irvine, CA",33.679643,-117.78369540000001,0
1806918,2018-05-21,5,2018,5200 Blk MICHELSON DR                                                                    ,Vehicle,21,5200,MICHELSON DR,"5200 MICHELSON DR, Irvine, CA",33.660920399999995,-117.80434809999998,0
1806910,2018-05-21,5,2018,0 Blk KINGSBURY                                                                       ,Vehicle,21,0,KINGSBURY,"0 KINGSBURY, Irvine, CA",33.704581700000006,-117.7371229,0
1806917,2018-05-21,5,2018,0 Blk SEDGEWICK                                                                       ,Vehicle,21,0,SEDGEWICK,"0 SEDGEWICK, Irvine, CA",33.702462,-117.73574679999999,0
1806919,2018-05-21,5,2018,5200 Blk MICHELSON DR                                                                    ,Vehicle,21,5200,MICHELSON DR,"5200 MICHELSON DR, Irvine, CA",33.660920399999995,-117.80434809999998,0
1806928,2018-05-21,5,2018,0 Blk ASHBROOK                                                                        ,Vehicle,21,0,ASHBROOK,"0 ASHBROOK, Irvine, CA",33.6810221,-117.7823989,0
1806965,2018-05-22,5,2018,1700 Blk RED SAGE                                                                        ,Garage,21,1700,RED SAGE,"1700 RED SAGE, Irvine, CA",33.681935100000004,-117.7524293,2
1806965,2018-05-22,5,2018,1700 Blk RED SAGE                                                                        ,Vehicle,21,1700,RED SAGE,"1700 RED SAGE, Irvine, CA",33.681935100000004,-117.7524293,0
1806992,2018-05-23,5,2018,200 Blk SANTA BARBARA                                                                   ,Vehicle,21,200,SANTA BARBARA,"200 SANTA BARBARA, Irvine, CA",33.68529829999999,-117.80828740000001,0
1807001,2018-05-23,5,2018,12400 Blk SPECTRUM,Package,21,12400,SPECTRUM,"12400 SPECTRUM, Irvine, CA",33.65397479999999,-117.75444409999999,1
1807073,2018-05-24,5,2018,0 Blk SOUTHBROOK,Package,21,0,SOUTHBROOK,"0 SOUTHBROOK, Irvine, CA",33.674803499999996,-117.785328,1
1807061,2018-05-24,5,2018,0 Blk DELPHINUS,Package,21,0,DELPHINUS,"0 DELPHINUS, Irvine, CA",33.6398399,-117.80534409999999,1
1807104,2018-05-25,5,2018,100 Blk CORALWOOD                                                                       ,Vehicle,21,100,CORALWOOD,"100 CORALWOOD, Irvine, CA",33.7001349,-117.73380470000001,0
1807122,2018-05-25,5,2018,5300 Blk ESPERANZA                                                                       ,Vehicle,21,5300,ESPERANZA,"5300 ESPERANZA, Irvine, CA",33.696411700000006,-117.73851029999999,0
1807175,2018-05-26,5,2018,100 Blk CANTATA AISLE                                                                   ,Vehicle,21,100,CANTATA AISLE,"100 CANTATA AISLE, Irvine, CA",33.68511029999999,-117.8173774,0
1807177,2018-05-26,5,2018,0 Blk VIA LUCCA                                                                       ,Vehicle,21,0,VIA LUCCA,"0 VIA LUCCA, Irvine, CA",33.667062,-117.849876,0
1807178,2018-05-26,5,2018,200 Blk GIOTTO                                                                          ,Garage,21,200,GIOTTO,"200 GIOTTO, Irvine, CA",33.6751788,-117.8342902,2
1807274,2018-05-28,5,2018,500 Blk SAINT VINCENT                                                                   ,Garage,22,500,SAINT VINCENT,"500 SAINT VINCENT, Irvine, CA",33.6647203,-117.790779,2
1807275,2018-05-28,5,2018,300 Blk DURANZO AISLE,Package,22,300,DURANZO AISLE,"300 DURANZO AISLE, Irvine, CA",33.6861121,-117.8224361,1
1807264,2018-05-28,5,2018,100 Blk KAZAN ST                                                                        ,Vehicle,22,100,KAZAN ST,"100 KAZAN ST, Irvine, CA",33.6932907,-117.77480829999999,0
1807258,2018-05-28,5,2018,0 Blk CASCADE                                                                         ,Vehicle,22,0,CASCADE,"0 CASCADE, Irvine, CA",33.7401398,-117.78987690000001,0
1807285,2018-05-28,5,2018,3300 Blk MICHELSON DR,Package,22,3300,MICHELSON DR,"3300 MICHELSON DR, Irvine, CA",33.6704846,-117.83848290000002,1
1807305,2018-05-29,5,2018,500 Blk GIOTTO                                                                          ,Garage,22,500,GIOTTO,"500 GIOTTO, Irvine, CA",33.674871,-117.83234309999999,2
1807311,2018-05-29,5,2018,400 Blk OAKGLEN                                                                         ,Garage,22,400,OAKGLEN,"400 OAKGLEN, Irvine, CA",33.66328180000001,-117.7747218,2
1807309,2018-05-29,5,2018,1100 Blk SYNERGY                                                                         ,Vehicle,22,1100,SYNERGY,"1100 SYNERGY, Irvine, CA",33.691418,-117.83961599999999,0
1807326,2018-05-29,5,2018,2200 Blk ALTON PKWY                                                                      ,Vehicle,22,2200,ALTON PKWY,"2200 ALTON PKWY, Irvine, CA",33.6922699,-117.83837779999999,0
1807399,2018-05-30,5,2018,0 Blk KAZAN ST                                                                        ,Vehicle,22,0,KAZAN ST,"0 KAZAN ST, Irvine, CA",33.693600399999994,-117.77423700000001,0
1807455,2018-05-31,5,2018,0 Blk SNAPDRAGON,Package,22,0,SNAPDRAGON,"0 SNAPDRAGON, Irvine, CA",33.6920487,-117.78614850000001,1
1807456,2018-05-31,5,2018,0 Blk TRUMAN                                                                          ,Vehicle,22,0,TRUMAN,"0 TRUMAN, Irvine, CA",33.695316600000005,-117.76724899999999,0
1807432,2018-05-31,5,2018,100 Blk LONG GRASS,Package,22,100,LONG GRASS,"100 LONG GRASS, Irvine, CA",33.6943935,-117.71456529999999,1
1807519,2018-06-01,6,2018,0 Blk MONROE                                                                          ,Vehicle,22,0,MONROE,"0 MONROE, Irvine, CA",33.7050357,-117.7755827,0
1807537,2018-06-01,6,2018,200 Blk VENETO                                                                          ,Vehicle,22,200,VENETO,"200 VENETO, Irvine, CA",33.6804011,-117.83156729999999,0
1807551,2018-06-02,6,2018,0 Blk SILVERADO                                                                       ,Garage,22,0,SILVERADO,"0 SILVERADO, Irvine, CA",33.695884299999996,-117.71716229999998,2
1807569,2018-06-02,6,2018,3700 Blk BARRANCA PKWY                                                                   ,Vehicle,22,3700,BARRANCA PKWY,"3700 BARRANCA PKWY, Irvine, CA",33.6863012,-117.81196829999999,0
1807597,2018-06-03,6,2018,0 Blk MONROVIA                                                                        ,Vehicle,22,0,MONROVIA,"0 MONROVIA, Irvine, CA",33.7326169,-117.7629395,0
1807670,2018-06-04,6,2018,11300 Blk ANSEL,Package,23,11300,ANSEL,"11300 ANSEL, Irvine, CA",33.6479808,-117.7501455,1
1807636,2018-06-04,6,2018,0 Blk ISLAND CORAL                                                                    ,Vehicle,23,0,ISLAND CORAL,"0 ISLAND CORAL, Irvine, CA",33.6842591,-117.75478190000001,0
1807667,2018-06-04,6,2018,100 Blk ISLAND CORAL                                                                    ,Vehicle,23,100,ISLAND CORAL,"100 ISLAND CORAL, Irvine, CA",33.6845529,-117.754306,0
1807672,2018-06-04,6,2018,11300 Blk ANSEL,Package,23,11300,ANSEL,"11300 ANSEL, Irvine, CA",33.6479808,-117.7501455,1
1807681,2018-06-05,6,2018,0 Blk MORNING STAR                                                                    ,Garage,23,0,MORNING STAR,"0 MORNING STAR, Irvine, CA",33.6337597,-117.79716450000001,2
1807738,2018-06-05,6,2018,10100 Blk SPECTRUM                                                                        ,Vehicle,23,10100,SPECTRUM,"10100 SPECTRUM, Irvine, CA",33.6517951,-117.75410349999999,0
1807701,2018-06-05,6,2018,13200 Blk PAYTON                                                                          ,Vehicle,23,13200,PAYTON,"13200 PAYTON, Irvine, CA",33.6935346,-117.74537959999999,0
1807702,2018-06-05,6,2018,29500 Blk SPECTRUM                                                                        ,Vehicle,23,29500,SPECTRUM,"29500 SPECTRUM, Irvine, CA",33.6539888,-117.7563728,0
1807683,2018-06-05,6,2018,0 Blk WESTPORT                                                                        ,Vehicle,23,0,WESTPORT,"0 WESTPORT, Irvine, CA",33.7104726,-117.76269609999999,0
1807680,2018-06-05,6,2018,0 Blk CAPE COD                                                                        ,Vehicle,23,0,CAPE COD,"0 CAPE COD, Irvine, CA",33.706725,-117.7573418,0
1807759,2018-06-06,6,2018,15400 Blk JEFFREY RD                                                                      ,Vehicle,23,15400,JEFFREY RD,"15400 JEFFREY RD, Irvine, CA",33.680875,-117.7772659,0
1807745,2018-06-06,6,2018,100 Blk ACAMAR                                                                          ,Vehicle,23,100,ACAMAR,"100 ACAMAR, Irvine, CA",33.686344299999995,-117.735436,0
1807793,2018-06-06,6,2018,100 Blk KAZAN ST                                                                        ,Garage,23,100,KAZAN ST,"100 KAZAN ST, Irvine, CA",33.6932907,-117.77480829999999,2
1807751,2018-06-06,6,2018,300 Blk SANTA BARBARA                                                                   ,Garage,23,300,SANTA BARBARA,"300 SANTA BARBARA, Irvine, CA",33.685932799999996,-117.8074533,2
1807820,2018-06-07,6,2018,3600 Blk SEGO ST                                                                         ,Vehicle,23,3600,SEGO ST,"3600 SEGO ST, Irvine, CA",33.704827200000004,-117.796497,0
1807830,2018-06-07,6,2018,200 Blk TURTLE CREST DR                                                                 ,Vehicle,23,200,TURTLE CREST DR,"200 TURTLE CREST DR, Irvine, CA",33.6293276,-117.8349248,0
1807862,2018-06-08,6,2018,12400 Blk SPECTRUM                                                                        ,Vehicle,23,12400,SPECTRUM,"12400 SPECTRUM, Irvine, CA",33.65397479999999,-117.75444409999999,0
1807878,2018-06-08,6,2018,6100 Blk SPECTRUM                                                                        ,Vehicle,23,6100,SPECTRUM,"6100 SPECTRUM, Irvine, CA",33.65281629999999,-117.7528615,0
1807858,2018-06-08,6,2018,19500 Blk JAMBOREE RD                                                                     ,Vehicle,23,19500,JAMBOREE RD,"19500 JAMBOREE RD, Irvine, CA",33.659656299999995,-117.8598062,0
1807903,2018-06-09,6,2018,0 Blk GILLMAN ST                                                                      ,Vehicle,23,0,GILLMAN ST,"0 GILLMAN ST, Irvine, CA",33.6634058,-117.8228754,0
1807917,2018-06-09,6,2018,3300 Blk MICHELSON DR                                                                    ,Vehicle,23,3300,MICHELSON DR,"3300 MICHELSON DR, Irvine, CA",33.6704846,-117.83848290000002,0
